index,x,y
52104,1153,948
52105,849,2314
52106,8049,-8734
52107,-9739,4633
52108,-7004,8778
52109,-8399,-8795
52110,-9018,6350
52111,-173,-9478
52112,-9671,5726
52113,9691,-2566
52114,1466,-9286
52115,-804,9381
52116,-2743,4250
52117,-8599,-4937
52118,3654,7777
52119,9955,-4613
52120,-3350,1786
52121,-8785,1419
52122,4739,-3176
52123,2078,4976
52124,9777,-584
52125,-3030,-7234
52126,5440,1008
52127,-7040,-1720
52128,-403,-6878
52129,-5503,1904
52130,462,541
52131,-5002,2754
52132,186,-3321
52133,277,5338
52134,4918,-6011
52135,-794,7776
52136,-7742,-5535
52137,-5201,-496
52138,2070,-2062
52139,-8625,-4090
52140,-4707,-6581
52141,-966,205
52142,-4209,2019
52143,-2000,312
52144,-7222,-9216
52145,444,6810
52146,-400,-2178
52147,3712,-142
52148,-6606,-2613
52149,-7062,-2857
52150,4615,3393
52151,989,-6015
52152,-3865,-4797
52153,-1274,-584
52154,-1246,-7992
52155,5133,374
52156,-9370,904
52157,7539,-882
52158,586,-7147
52159,8681,2516
52160,1386,5833
52161,-3774,-3839
52162,-2844,-9454
52163,6205,-7499
52164,269,-5965
52165,2455,-1726
52166,-7269,9877
52167,-7506,-425
52168,-5965,-1071
52169,1574,1258
52170,-551,-7217
52171,1873,-4285
52172,-1229,6921
52173,1508,477
52174,865,-5649
52175,-6110,9068
52176,2506,-383
52177,1961,-1867
52178,-8028,-648
52179,-3981,6741
52180,-356,2241
52181,-2319,2546
52182,5769,2599
52183,-6449,1362
52184,-2505,-4511
52185,1342,-5535
52186,-9757,2454
52187,-2313,-2625
52188,-2850,2469
52189,-1283,8873
52190,8711,240
52191,-5371,-7003
52192,1165,5090
52193,3324,-946
52194,-576,-364
52195,-7725,6439
52196,-3004,-9785
52197,-141,-2189
52198,9078,-1746
52199,-9925,-1833
52200,-9201,6590
52201,-8238,-4622
52202,-4276,5666
52203,-6980,-9758
52204,9830,3602
52205,-2434,1513
52206,-8990,-7748
52207,9478,-3207
52208,-3236,756
52209,2915,6294
52210,136,1560
52211,569,-9945
52212,-7981,-1930
52213,-5382,-9020
52214,-992,-4383
52215,5827,-3315
52216,-3903,-6074
52217,-2403,-3443
52218,8939,2484
52219,5665,-8928
52220,5803,-5213
52221,-7778,5662
52222,9832,6904
52223,-5171,-6122
52224,-1658,665
52225,-4898,7984
52226,-4393,-9701
52227,-7361,-253
52228,-3996,1680
52229,4126,-1030
52230,957,-7875
52231,5917,-7903
52232,-6320,-5793
52233,-7343,9362
52234,-2851,3467
52235,-6717,6004
52236,1856,-1868
52237,7458,-2577
52238,-6325,-9201
52239,5306,240
52240,-6964,-1650
52241,2444,-4924
52242,-9401,-2126
52243,6342,-534
52244,-4672,3238
52245,-3295,4984
52246,-7320,-7437
52247,-3049,-2422
52248,1524,-4307
52249,9105,8846
52250,-9442,4275
52251,-1715,-773
52252,5392,-8063
52253,-2257,163
52254,397,-6779
52255,1979,7352
52256,6789,-4409
52257,-5838,2266
52258,65,-1616
52259,1960,-7826
52260,2933,-3812
52261,-6707,-5528
52262,6451,-1755
52263,9463,-2865
52264,900,-144
52265,-2307,1374
52266,-6774,327
52267,5982,1733
52268,8675,-9075
52269,-4347,-2635
52270,-7241,2954
52271,-9191,-1944
52272,-5779,-2873
52273,-9751,2294
52274,1040,-3830
52275,-2370,-5575
52276,-1756,-4512
52277,-3213,-8815
52278,-1499,-237
52279,-4884,8021
52280,-7408,-2328
52281,-8077,-5579
52282,-939,-192
52283,-6103,-2301
52284,-9771,-9277
52285,-3648,1396
52286,7851,-7848
52287,5507,-243
52288,-2663,-6382
52289,-9771,234
52290,7445,3257
52291,-2481,2747
52292,5487,-4307
52293,8792,2019
52294,-7285,-7943
52295,3928,280
52296,-5770,2215
52297,-5409,6900
52298,-3824,-2957
52299,-6081,8789
52300,-6249,-6362
52301,-8532,-3214
52302,-2527,5390
52303,2258,9894
52304,-240,9285
52305,-8443,24
52306,-3511,-2428
52307,655,723
52308,-3299,4460
52309,-5694,1053
52310,-7838,-3912
52311,4284,-377
52312,-5355,627
52313,7670,-5359
52314,-1148,-7145
52315,-9830,-3030
52316,-2339,-1180
52317,938,-7803
52318,3329,-512
52319,-8604,-7110
52320,-8037,3069
52321,-3564,7631
52322,1008,2321
52323,-9729,1343
52324,1653,-2865
52325,-7690,-4007
52326,3481,-2909
52327,3419,2428
52328,-785,1584
52329,2364,-6389
52330,-3627,-8792
52331,1162,9974
52332,8958,-3379
52333,4215,-2169
52334,-2399,-102
52335,-3077,3191
52336,-1764,-1296
52337,-4875,1934
52338,3342,-9018
52339,-7,-9860
52340,-3683,6981
52341,197,5681
52342,-4134,-9703
52343,9380,9428
52344,-6429,1695
52345,-5812,-5464
52346,-8216,-1229
52347,4218,-3728
52348,4236,-7982
52349,8098,-203
52350,9128,-8673
52351,-6209,-118
52352,-9501,8617
52353,725,6471
52354,5816,-9337
52355,-4232,-1964
52356,1057,-7739
52357,6899,1708
52358,6732,-8853
52359,-2927,-8336
52360,-5449,-9253
52361,-8228,-6364
52362,-4770,-6580
52363,-5998,2709
52364,-3351,-9692
52365,-1169,11
52366,7965,514
52367,3841,-5973
52368,-4799,-9538
52369,2216,-4390
52370,-6423,-2247
52371,-7846,7630
52372,-1242,-4126
52373,1455,2260
52374,2340,988
52375,6030,7673
52376,2176,1447
52377,-6845,-6799
52378,666,-4885
52379,-5769,-9044
52380,-2974,-5605
52381,-4265,3210
52382,-2576,-3270
52383,-6440,189
52384,1415,-5521
52385,-7744,7474
52386,703,4236
52387,-1707,-922
52388,-7246,2338
52389,-1596,2783
52390,1213,-3842
52391,-73,5021
52392,-8767,-8590
52393,-1829,-8301
52394,-462,6779
52395,-7346,-1582
52396,2715,791
52397,-999,-6914
52398,-4998,-5786
52399,-3836,-8989
52400,-2924,-3276
52401,1817,-5006
52402,-3197,-431
52403,4640,9128
52404,-9312,4911
52405,-7093,6966
52406,4580,-510
52407,306,4112
52408,6490,5282
52409,853,5442
52410,-5598,2996
52411,-3959,-9101
52412,-3385,-8700
52413,8768,-9197
52414,-7863,-63
52415,9022,-8275
52416,-83,-4990
52417,-61,-471
52418,-5260,9783
52419,49,-85
52420,-4731,-3830
52421,-4978,7277
52422,-6349,-4944
52423,6289,-8344
52424,-1730,7465
52425,2812,-8442
52426,-1923,-528
52427,9085,-4053
52428,-9515,2727
52429,-3419,1199
52430,-8256,-60
52431,-4475,8221
52432,-2093,-7794
52433,-3716,1425
52434,-8921,-9382
52435,481,6892
52436,5724,-9923
52437,1304,902
52438,-1614,1793
52439,-1091,-8725
52440,-2670,600
52441,-608,-5101
52442,2959,-6473
52443,5010,2223
52444,-6886,-9417
52445,538,-6872
52446,-2154,-8142
52447,-6179,-504
52448,-1738,-1547
52449,2074,1152
52450,8372,-6738
52451,-9349,-3373
52452,-9179,9512
52453,-4707,-7434
52454,-4408,-4491
52455,379,2549
52456,2306,4898
52457,-4078,-352
52458,-5396,2279
52459,-6600,4679
52460,4143,5973
52461,509,2197
52462,5908,2032
52463,-5782,-2135
52464,-5762,-3929
52465,8201,-3533
52466,-7023,3505
52467,902,-8107
52468,-107,9317
52469,8314,-9198
52470,-8102,-7710
52471,-2583,513
52472,-5463,-3721
52473,-2429,-2742
52474,-2537,-2467
52475,-4520,-7841
52476,-5710,-1505
52477,-4523,-7058
52478,5929,6425
52479,-5167,-4807
52480,1348,2350
52481,492,-6209
52482,-5476,401
52483,5131,-3160
52484,459,2353
52485,-4622,957
52486,2607,-5966
52487,8152,-1528
52488,-2826,-2460
52489,-6248,806
52490,-9731,105
52491,268,-3564
52492,9803,-6589
52493,-3304,-8255
52494,-1179,9887
52495,-7754,9482
52496,-1908,-1010
52497,6660,9037
52498,8524,7370
52499,-4069,-399
52500,-7174,-4059
52501,5845,3443
52502,3161,-2910
52503,1736,-2153
52504,5022,4204
52505,-2699,-3844
52506,-7290,5560
52507,1495,625
52508,-5918,1844
52509,2850,5096
52510,432,2428
52511,1407,5580
52512,2804,-5940
52513,-2683,-1412
52514,2581,-3858
52515,-2290,-7131
52516,-2391,-4387
52517,-8313,-5250
52518,-6906,-2778
52519,-706,-8220
52520,4317,9594
52521,-2060,-3788
52522,-7084,6861
52523,7532,-8650
52524,-2033,-1492
52525,142,2579
52526,-3668,1054
52527,-8943,9628
52528,-7600,-2525
52529,9124,8078
52530,-2495,2310
52531,-9397,682
52532,3373,5662
52533,5122,-2986
52534,-7838,-9715
52535,9484,-5412
52536,-4058,-3502
52537,6481,2258
52538,-7873,-2929
52539,-6232,-8362
52540,9928,803
52541,-7850,-235
52542,-8121,-6178
52543,2190,-4826
52544,-5563,-5916
52545,1902,1927
52546,-4594,-1262
52547,-5282,6163
52548,6080,-7710
52549,-4661,1095
52550,593,-466
52551,-7542,2668
52552,2053,-6728
52553,-5113,311
52554,-2460,-215
52555,-9215,7293
52556,-2364,-3429
52557,-4990,2542
52558,-5220,-244
52559,-9546,6699
52560,-7662,-8032
52561,-5895,2045
52562,-8830,-9419
52563,6898,6258
52564,-5258,-1147
52565,-9196,-2907
52566,-9628,-2793
52567,-3068,2426
52568,-8988,9785
52569,166,9952
52570,-4611,6999
52571,-241,-9776
52572,6431,813
52573,-9116,32
52574,-3983,-5879
52575,9150,-5885
52576,-7316,-4897
52577,-8214,-274
52578,-1695,2058
52579,-4269,-5204
52580,2175,2575
52581,-2764,-8282
52582,-9574,-5606
52583,-5030,7215
52584,1548,2677
52585,-1168,-5499
52586,-8306,-6631
52587,-7370,9008
52588,-9778,-1743
52589,717,6857
52590,-3822,6138
52591,8314,-8277
52592,-9329,4700
52593,-2169,-6778
52594,-8976,-5778
52595,-8878,-3930
52596,-6737,2643
52597,2826,-7954
52598,-845,-2136
52599,503,-3865
52600,-5731,1365
52601,-4168,1489
52602,7928,-9923
52603,-5806,-7030
52604,1118,-4309
52605,-7562,-7954
52606,-347,1111
52607,-2880,3547
52608,-2809,-9885
52609,-2035,-7915
52610,-6745,-8514
52611,-8503,4628
52612,1347,2513
52613,-9875,-3798
52614,-9705,-26
52615,-3851,1624
52616,3846,-7062
52617,-2999,4501
52618,-8435,2940
52619,4280,-8213
52620,-8393,6266
52621,-895,6797
52622,-2869,-3914
52623,-5713,4486
52624,-1090,8076
52625,-4102,-8344
52626,-453,5488
52627,-576,-3819
52628,9698,-3860
52629,-4241,2559
52630,1986,8662
52631,-3555,-4999
52632,6561,1802
52633,-3399,1498
52634,-7341,6924
52635,-4174,332
52636,-1915,9341
52637,-2235,9114
52638,-9724,-1814
52639,9058,7608
52640,1428,1100
52641,8876,-5962
52642,-6139,2033
52643,-9779,-3512
52644,6770,1245
52645,-2429,-1789
52646,-653,8693
52647,4038,-690
52648,-2752,-4392
52649,-3900,622
52650,-7905,1861
52651,1062,-235
52652,-987,-5175
52653,1661,4716
52654,2133,5308
52655,2152,3815
52656,1484,-3704
52657,-5499,2546
52658,6578,-8409
52659,-2978,8170
52660,-1953,-3689
52661,8913,-5740
52662,5770,-8007
52663,-7449,1358
52664,754,2827
52665,7483,7820
52666,2817,5017
52667,-8508,821
52668,-6611,-7317
52669,-2163,6928
52670,-5317,1720
52671,2705,1087
52672,-3778,425
52673,8262,-764
52674,-911,-1401
52675,-5194,-5762
52676,-1003,-9771
52677,2690,7146
52678,-7455,-9996
52679,-7203,-6339
52680,604,9686
52681,-9269,-8674
52682,-784,9347
52683,-4833,-8725
52684,9759,-8550
52685,4882,-7156
52686,6135,-3985
52687,7120,-2451
52688,5892,4878
52689,-5633,-5761
52690,-3592,-2170
52691,-3833,-5773
52692,-4161,1739
52693,9718,23
52694,4284,-2600
52695,1857,1395
52696,1454,-6224
52697,876,-26
52698,9852,-7658
52699,347,-7603
52700,-8929,-1499
52701,-5892,6202
52702,9705,-4243
52703,880,1194
52704,3705,-4781
52705,2781,-5856
52706,2268,-4718
52707,702,-7835
52708,-479,-154
52709,6100,8201
52710,-7820,-8458
52711,5374,2628
52712,-2036,3078
52713,-2176,983
52714,9171,-939
52715,-2715,-4046
52716,1319,-1296
52717,-3750,-421
52718,8674,8106
52719,4329,-534
52720,-4185,990
52721,6865,7415
52722,-9327,-1440
52723,95,6463
52724,1128,983
52725,1934,-4103
52726,-2991,2421
52727,455,-9126
52728,-8534,7310
52729,-3869,-5459
52730,-7398,-8142
52731,5232,-3080
52732,-5886,-1009
52733,4935,-2304
52734,2200,2830
52735,1409,-9118
52736,-3892,7580
52737,9671,-8804
52738,-11,944
52739,-3660,1343
52740,423,-5191
52741,4883,-1400
52742,-1883,-5587
52743,299,-3741
52744,-9216,2139
52745,-1747,7942
52746,2373,903
52747,-6755,-5209
52748,-5111,-17
52749,-6323,-1684
52750,-2735,9676
52751,-1932,-3116
52752,8791,38
52753,2081,-5720
52754,7113,-2678
52755,-5503,-4144
52756,-1625,-9318
52757,-1129,-1746
52758,879,7485
52759,7997,7191
52760,-8309,9783
52761,3648,-42
52762,679,-1025
52763,-9716,3123
52764,996,1197
52765,-5658,7388
52766,504,-9268
52767,-4801,-2380
52768,-5497,-6672
52769,6151,-2862
52770,5742,4823
52771,-3479,-6056
52772,1855,-8391
52773,-997,5549
52774,-1276,-4560
52775,707,5329
52776,-7188,-6861
52777,9175,-9275
52778,-8601,-8301
52779,-3962,-3869
52780,5552,-5637
52781,-2935,-5097
52782,-8698,7354
52783,-7118,-2687
52784,-5191,-7134
52785,-8054,1807
52786,-7289,-6207
52787,-1874,-5476
52788,-4621,4061
52789,6774,2706
52790,-7423,-2865
52791,-1154,-3306
52792,-3378,-9404
52793,-4573,-780
52794,-6820,831
52795,-7215,-7613
52796,-6919,-2823
52797,-1075,6623
52798,5100,5970
52799,6507,-4329
52800,-2409,-8831
52801,-101,-2945
52802,-6103,-1181
52803,-138,2601
52804,-8363,3420
52805,7059,-7614
52806,2996,-6531
52807,-6950,-7023
52808,2754,60
52809,5539,-3193
52810,-492,-2216
52811,-7284,-4545
52812,3326,-6378
52813,7450,7524
52814,-6709,-7771
52815,-7058,6444
52816,-5075,-4803
52817,-3546,-7859
52818,-1287,4522
52819,1290,4906
52820,-6217,62
52821,-6530,1105
52822,4507,-4138
52823,-6317,-6281
52824,-3476,-2606
52825,-4923,8304
52826,1342,2078
52827,8897,1375
52828,-237,-7679
52829,134,1372
52830,3315,-8725
52831,129,7604
52832,1559,5316
52833,-9440,-2862
52834,-410,6467
52835,7903,-1609
52836,5520,-9811
52837,2951,2344
52838,-3209,4342
52839,-4216,-957
52840,8914,-1934
52841,-9915,-5174
52842,-6364,9546
52843,-7035,6257
52844,-1612,1125
52845,2702,8764
52846,8294,-9595
52847,3037,5806
52848,2739,-8937
52849,-5167,4717
52850,-636,-5286
52851,-9880,-8648
52852,-8470,-6456
52853,-4783,-1111
52854,-4112,7825
52855,-6846,-4123
52856,-7397,-4697
52857,-4724,-5575
52858,1491,399
52859,-4999,9996
52860,-8500,-9229
52861,-8292,4181
52862,-8792,-1928
52863,1484,-7919
52864,547,-7029
52865,-5846,-5829
52866,-1018,9441
52867,-3391,-8281
52868,4436,-8312
52869,1185,-6139
52870,294,-4400
52871,-5271,-2629
52872,-6375,43
52873,-3864,-4945
52874,-9811,1642
52875,-9580,-1673
52876,-1709,-5374
52877,1965,9747
52878,1706,-128
52879,-864,5637
52880,-8244,1018
52881,-5288,-4805
52882,1103,5236
52883,-33,-5258
52884,-8358,-3723
52885,-1652,-9380
52886,5933,5091
52887,9183,-4335
52888,-6278,9703
52889,-1217,6388
52890,-5545,2664
52891,-4928,-8809
52892,-2752,-9773
52893,-6097,-3859
52894,-4114,-9487
52895,-5215,-8035
52896,4721,-5215
52897,-2490,-7474
52898,-5659,1411
52899,-229,-5183
52900,1030,-7594
52901,-4974,536
52902,-5836,3160
52903,-4017,-9543
52904,-8548,-4212
52905,-7001,-2631
52906,-995,5726
52907,1232,531
52908,1220,9624
52909,-8987,-9877
52910,3361,3217
52911,2513,2277
52912,-2885,-7573
52913,2651,2423
52914,741,-8075
52915,-6269,-9133
52916,-6686,1475
52917,-4225,8754
52918,-9684,-209
52919,8077,3832
52920,59,-4592
52921,7888,2782
52922,4745,-2439
52923,5504,-7101
52924,7452,-3856
52925,695,-8582
52926,1184,-5332
52927,6022,-7892
52928,-4464,348
52929,-522,342
52930,1657,-3875
52931,-5221,-3019
52932,2515,-4367
52933,-3311,-6614
52934,4644,-7133
52935,-9565,-2753
52936,-8745,-3373
52937,1706,-5986
52938,-549,-9551
52939,8100,-3510
52940,-1800,598
52941,5299,-9885
52942,2769,-98
52943,-1173,-8825
52944,-3496,-3488
52945,-4410,-8319
52946,-1237,-3721
52947,-1006,2279
52948,-1978,-659
52949,5137,-3531
52950,7294,6480
52951,3685,-2632
52952,-4862,-5256
52953,2149,-5217
52954,-1333,652
52955,-376,-6131
52956,-5767,-3462
52957,2296,1600
52958,686,3626
52959,2559,-1570
52960,7642,-318
52961,617,-8776
52962,-3333,-7014
52963,-2134,-7138
52964,-9684,8556
52965,-1126,1565
52966,4911,-2046
52967,931,1975
52968,2672,-1638
52969,8920,5493
52970,-465,-3249
52971,897,-868
52972,-4238,-7119
52973,-2417,-9531
52974,3791,-1636
52975,-4548,-1845
52976,7802,-2601
52977,2980,-2425
52978,-3702,-2133
52979,-8552,8288
52980,8048,-9285
52981,9430,-7243
52982,-6827,46
52983,-9546,2615
52984,-3744,-2132
52985,-9203,4611
52986,-6043,-344
52987,-6777,-7166
52988,2137,6020
52989,-7192,-521
52990,-4774,-143
52991,-6321,-8617
52992,-3534,-1654
52993,8446,8945
52994,7432,4191
52995,286,4631
52996,-7239,-6669
52997,-200,-8547
52998,-5129,-3337
52999,-8882,-4490
53000,9901,2170
53001,1181,6224
53002,-5175,5666
53003,-3580,3572
53004,-8212,-5755
53005,-5866,-6943
53006,212,2734
53007,-9120,-8644
53008,-384,-2428
53009,6440,-3139
53010,-8355,9276
53011,1806,-8147
53012,-9905,2249
53013,1889,8866
53014,1084,1720
53015,-6151,-7101
53016,1948,-5954
53017,-5566,6192
53018,-7023,-2462
53019,-3216,-1160
53020,-6413,7931
53021,8601,-3061
53022,-4184,-3437
53023,-5351,3037
53024,-4303,8474
53025,1057,-5229
53026,1892,-4040
53027,2995,-3672
53028,-2960,-1585
53029,9882,619
53030,-6388,-7996
53031,-1916,-387
53032,5863,-9027
53033,-7800,-8333
53034,-7038,-2780
53035,-9519,-5501
53036,-1811,-6915
53037,-8577,7314
53038,2313,-3211
53039,-5735,3130
53040,1256,-9231
53041,1163,-6124
53042,3529,4822
53043,-1405,-1557
53044,-5705,-1614
53045,8247,301
53046,-3113,-1654
53047,-9173,-8916
53048,-3255,-7305
53049,2512,-8538
53050,3428,-9907
53051,-3197,-3835
53052,-3497,983
53053,-986,-6689
53054,-781,-3818
53055,-2421,1371
53056,-9833,1935
53057,767,-6234
53058,-5573,2175
53059,-6939,8780
53060,-9288,-6461
53061,-5460,-3654
53062,3503,677
53063,-2054,4182
53064,-6777,9221
53065,-5278,3941
53066,-3689,3862
53067,-9526,9335
53068,3275,2132
53069,-4613,4479
53070,-2812,5405
53071,-6999,-7022
53072,-7633,-9541
53073,-7462,-2464
53074,-4552,-2347
53075,-229,-4918
53076,1675,-9040
53077,-8802,-1037
53078,-110,-5197
53079,1016,-6042
53080,2191,4921
53081,6126,3636
53082,-864,-1862
53083,-5191,-452
53084,-5251,6769
53085,1915,-2693
53086,-9651,4708
53087,10,-3207
53088,-9980,-5056
53089,8453,-3811
53090,-9616,-6929
53091,-9642,-5274
53092,-5942,-4023
53093,-2953,-6052
53094,-1439,-1143
53095,-274,-1769
53096,5896,8368
53097,-8194,625
53098,601,-7980
53099,7675,2309
53100,885,-6962
53101,587,-8873
53102,4094,5825
53103,-3642,-5075
53104,-976,-1254
53105,798,-4742
53106,5120,-7004
53107,7981,-6630
53108,-5850,-7607
53109,-6279,-3032
53110,6571,-7818
53111,9179,4575
53112,-7726,-8602
53113,-8577,6713
53114,7682,1872
53115,-2314,-5669
53116,-1300,-3632
53117,-2767,6153
53118,3543,-1245
53119,-4583,-9782
53120,351,2370
53121,-6257,5421
53122,-9983,-2908
53123,-6449,-4181
53124,3908,1972
53125,1814,-507
53126,-7033,8054
53127,-4032,1012
53128,-4439,-9790
53129,333,2785
53130,-5342,3452
53131,-4538,-3137
53132,-5906,-9671
53133,9475,3773
53134,-8194,-589
53135,-9565,-9147
53136,-508,-1627
53137,2771,2567
53138,-3843,-1965
53139,9463,2247
53140,-925,1808
53141,-2746,-4117
53142,-6118,8010
53143,-9403,-9943
53144,-6147,-6269
53145,8185,-1898
53146,-8770,5027
53147,-9185,-6905
53148,570,-6598
53149,-9253,9132
53150,3378,-8114
53151,-2389,1830
53152,2246,-2752
53153,3706,-2342
53154,414,-9644
53155,-9336,-3681
53156,-4480,-6482
53157,-2761,-2832
53158,-158,5127
53159,-9052,-9351
53160,7242,-4633
53161,-9494,-2946
53162,-6217,-6185
53163,-3576,1791
53164,-7347,442
53165,2081,-1156
53166,-9561,-9474
53167,-8487,5808
53168,-9122,-6598
53169,9896,-1054
53170,-7857,-6569
53171,-8580,-7595
53172,706,-8778
53173,-3706,-1906
53174,-2089,-6502
53175,-6794,-5822
53176,4633,-6991
53177,-9397,-7591
53178,-6036,-5558
53179,-2531,9827
53180,-815,-315
53181,-829,2862
53182,-7775,-7797
53183,688,6732
53184,7917,-6469
53185,-3389,4433
53186,4083,-1378
53187,-3630,5363
53188,1998,-974
53189,-4128,-4963
53190,-9972,-2679
53191,8566,1926
53192,-3631,5196
53193,-9909,-801
53194,-4498,5417
53195,-9659,-1431
53196,-4945,3035
53197,-2128,-4824
53198,-900,-2015
53199,6176,-6637
53200,1476,-7926
53201,9267,-1431
53202,-1265,-6520
53203,9404,-1002
53204,-7018,-238
53205,-6021,93
53206,-1556,49
53207,1584,1150
53208,3872,6613
53209,132,380
53210,2048,-2544
53211,9361,-4480
53212,-5489,-1082
53213,3479,-945
53214,-1125,3139
53215,-7298,-5993
53216,-8661,-925
53217,2069,-1585
53218,1205,2444
53219,-1600,-9321
53220,-8151,-4735
53221,-7101,-7297
53222,-263,5300
53223,-3064,3972
53224,-4778,-3080
53225,-4195,-6021
53226,-9272,-1438
53227,-9508,-8914
53228,-6067,-1172
53229,6196,6642
53230,3697,-9450
53231,4490,67
53232,-5664,5991
53233,2439,9925
53234,-5976,7115
53235,-8970,-6825
53236,-383,-3708
53237,-6167,6390
53238,-1668,-2934
53239,-1620,462
53240,476,-5688
53241,-7515,-3336
53242,-1133,-7128
53243,6998,-9226
53244,9020,-1526
53245,-5643,-5506
53246,-7671,1965
53247,-6709,4249
53248,-4758,-7161
53249,3210,-3984
53250,-7939,-2625
53251,542,4949
53252,-8337,3246
53253,8545,9652
53254,1800,-2912
53255,-448,-7237
53256,8863,1877
53257,1011,1220
53258,7538,1503
53259,6204,-8702
53260,-8345,2384
53261,8542,-2644
53262,-7945,-3652
53263,-2077,8073
53264,3215,-9903
53265,-9457,-638
53266,7971,-6771
53267,-9183,-9010
53268,6765,8527
53269,-8248,1593
53270,-7020,-8650
53271,-8366,-3970
53272,3421,-9199
53273,5585,-1243
53274,-9956,-1540
53275,-7611,-6015
53276,-2535,8902
53277,1361,-4957
53278,-1363,-9294
53279,7344,-1259
53280,-3152,-5745
53281,-5281,-9660
53282,2165,4653
53283,443,-7479
53284,-1137,3807
53285,1482,8871
53286,-5556,2555
53287,-6548,-4074
53288,-2554,4417
53289,-6582,2925
53290,-562,2564
53291,4121,-3906
53292,1129,6987
53293,-5215,-2702
53294,-9096,1224
53295,5553,8070
53296,6901,2351
53297,6821,1146
53298,3433,-2557
53299,-8702,4499
53300,-3415,-9796
53301,799,-6387
53302,-9227,-6316
53303,-8349,1477
53304,1354,3579
53305,-3248,9353
53306,-3082,-2171
53307,-2089,-6724
53308,409,7331
53309,-6597,-1868
53310,-9726,2449
53311,-411,-4936
53312,-6453,-1303
53313,9513,-6038
53314,2288,-5143
53315,5978,7138
53316,-8136,-1948
53317,-6137,2191
53318,-5303,1971
53319,9733,773
53320,3140,121
53321,-6202,4287
53322,-8723,-6204
53323,-7077,-3395
53324,6704,-1366
53325,-1095,-2418
53326,422,-8906
53327,-5087,-4380
53328,-6579,-4748
53329,-6336,-2664
53330,2024,-3985
53331,-9802,1455
53332,2695,-7226
53333,-6322,2728
53334,-3996,-6472
53335,-2206,-1196
53336,-6085,3760
53337,263,2561
53338,468,-6556
53339,-360,-1778
53340,-7913,-5895
53341,782,-7360
53342,6917,-3278
53343,-7224,8081
53344,-5453,7934
53345,-9922,633
53346,-7094,-4204
53347,-8561,1109
53348,-1750,-9768
53349,7270,-2031
53350,-3351,-8920
53351,5432,5042
53352,-8983,65
53353,-7115,7448
53354,-6503,2439
53355,7141,-9442
53356,-6,5301
53357,4856,-8243
53358,4045,-396
53359,2423,-382
